Engineer,JobDate,JobNumber ,ClientName,SITENAME,Product,Vendor,ServiceType,TimeIN,TimeOUT,JobStatus ,NonClosureReason,Remarks,KMStart,KMEnd,SalesRep,Location,Area / City,NatureOfJob,CostCentre,Day,Actual Hours,School ID - SLP
SHIJO,27-Feb-19,17709,ASAD HUSSAIN ALI ,ASAD HUSSAIN ALI ,L4150,EPSON,REPAIR,01:00 PM,02:00 PM,Completed,,,,,,,,,,,,
SHIJO,27-Feb-19,17710,"SJ COMPUTERS, Naif","SJ COMPUTERS, Naif",LQ-690,EPSON,REPAIR,02:00 PM,3:00pm,Completed,,,,,,,,,,,,
SHIJO,27-Feb-19,17711,Fujairah Cement Industries  PJSC,Fujairah Cement Industries  PJSC,LQ-2180,EPSON,REPAIR,3:00pm,04:00 PM,quoted,,,,,,,,,,,,
SHIJO,27-Feb-19,17714,Color Works Computer LLC,Color Works Computer LLC,LQ-2190,EPSON,REPAIR,04:00 PM,5:00pm,Completed/inf,,,,,,,,,,,,
SHIJO,28-Feb-19,6987,Louay Mardam Bek Events Organizer LLC,Louay Mardam Bek Events Organizer LLC,L355 ,EPSON,REPAIR,08:00 AM,11:00 AM,complete,,,,,,,,,,,,
SHIJO,28-Feb-19,17710,"SJ COMPUTERS, Naif","SJ COMPUTERS, Naif",LQ-690,EPSON,REPAIR,11:00 AM,1:00pm,Pending,,,,,,,,,,,,
SHIJO,28-Feb-19,17709,ASAD HUSSAIN ALI ,ASAD HUSSAIN ALI ,L4150,EPSON,REPAIR,01:00 PM,02:00 PM,Completed,,,,,,,,,,,,
SHIJO,28-Feb-19,17710,"SJ COMPUTERS, Naif","SJ COMPUTERS, Naif",LQ-690,EPSON,REPAIR,02:00 PM,3:00pm,Completed,,,,,,,,,,,,
SHIJO,28-Feb-19,6243,Mohammed syed,Mohammed syed,L-365,EPSON,REPAIR,3:00pm,04:00 PM,quoted,,,,,,,,,,,,
SHIJO,28-Feb-19,17714,Color Works Computer LLC,Color Works Computer LLC,LQ-2190,EPSON,REPAIR,04:00 PM,4.35pm,Completed/inf,,,,,,,,,,,,
SHIJO,28-Feb-19,28434,AL MOE - GESS 2019,AL MOE - GESS 2019,,,"
Dismantling of Units from AL MOE Space
",4.35PM,5.55PM,CANNOT ATTEND ,VISA RENIEW,,,,,,,,,,,
SHIJO,02-Feb-19,28000,The Kindergarten Starters,The Kindergarten Starters,,,,09.00AM,06.00PM,PROJECTOR INSTALATION,,,,,,,,,,,,
SHIJO,03-Mar-19,17676,Roger Ghauche Building Contracting LLC,Roger Ghauche Building Contracting LLC,L1300,EPSON,REPAIR,08:00 AM,09:10 AM,completed,,,,,,,,,,,,
SHIJO,03-Mar-19,17649,cash customer,cash customer,L3050,EPSON,REPAIR,09:10 AM,10:10 AM,completed,,,,,,,,,,,,
SHIJO,03-Mar-19,17689,Red Tag,Red Tag,RP9015,HP,REPAIR,10:10 AM,11:15 AM,Completed,,,,,,,,,,,,
SHIJO,03-Mar-19,17697,Reem Emirates Computer,Reem Emirates Computer,LX-350,EPSON,REPAIR,11:15 AM,12:30 PM,completed,,,,,,,,,,,,
SHIJO,03-Mar-19,17706,Louay Mardam Bek Events Organizer LLC,Louay Mardam Bek Events Organizer LLC,L355 ,EPSON,REPAIR,12:30 PM,1:45pm,completed,,,,,,,,,,,,
SHIJO,03-Mar-19,17709,ASAD HUSSAIN ALI ,ASAD HUSSAIN ALI ,L4150,EPSON,REPAIR,02:15 PM,5:00PM,completed,,,,,,,,,,,,
SHIJO,04-Mar-19,17993,Jabal Arafat,Jabal Arafat,L382,EPSON,REPAIR,8.15AM,10.00AM,Testing,,,,,,,,,,,,
SHIJO,04-Mar-19,17912,Blue Bell Computers ,Blue Bell Computers ,L3050,EPSON,REPAIR,10.00AM,11.45AM,COMPLETED,,,,,,,,,,,,
SHIJO,04-Mar-19,17914,GULF INOX TRADING LLC,GULF INOX TRADING LLC,LQ590,EPSON,REPAIR,11.45 AM,01.00PM,COMPLETED,,,,,,,,,,,,
SHIJO,05-Mar-19,17865,Blue Bell Computers ,Blue Bell Computers ,L850,EPSON,CLAIMING,01.00PM,03.00PM,CLAIMING,,,,,,,,,,,,
SHIJO,05-Mar-19,17867,Kalon technology Trading FZCO,Yang,LQ350 ,EPSON,CLAIMING,03.00PM,05.00PM,CLAIMING,,,,,,,,,,,,
SHIJO,05-Mar-19,17835,PROXY COMPUTERS,PROXY COMPUTERS,L565,EPSON,CLAIMING,08.00AM,09.45AM,CLAIMING,,,,,,,,,,,,
SHIJO,06-Mar-19,17788,Varghese,Roytec Trading Co LLC,L365,EPSON,REPAIR,10.00AM,12.00PM,COMPLETED,,,,,,,,,,,,
SHIJO,06-Mar-19,17855,Apex Business Solutions FZE,Apex Business Solutions FZE,L805 ,EPSON,CLAIMING,12.00PM,02.00PM,CLAIMING,,,,,,,,,,,,
SHIJO,06-Mar-19,17788,Golden Gulf Travel and Tourism,Golden Gulf Travel and Tourism,L3050,EPSON,CLAIMING,02.00PM,03.15PM,CLAIMING,,,,,,,,,,,,
SHIJO,06-Mar-19,17890,Techys Technology,Techys Technology,LX350,EPSON,CLAIMING,03.15PM,05.00PM,CLAIMING,,,,,,,,,,,,
SHIJO,07-Mar-19,17803,Mega Speed System LLC,Mega Speed System LLC,LQ690,EPSON,CLAIMING,08.00AM,09.45AM,CLAIMING,,,,,,,,,,,,
SHIJO,07-Mar-19,17958,Unithra International,Unithra International,LQ690,EPSON,CLAIMING,09.45AM,11.00AM,CLAIMING,,,,,,,,,,,,
SHIJO,07-Mar-19,17935,Saifuddin Trading Co LLC,Huzaif,LQ350,EPSON,CLAIMING,11.00AM,12.30PM,CLAIMING,,,,,,,,,,,,
SHIJO,07-Mar-19,17939,Techys Technology,Techys Technology,LX350,EPSON,CLAIMING,12.30PM,05.00PM,CLAIMING,,,,,,,,,,,,
SHIJO,10-Mar-19,17913,Blue Bell Computers ,Blue Bell Computers ,L805,EPSON,CLAIMING,08.00PM,10.00AM,CLAIMING,,,,,,,,,,,,
SHIJO,10-Mar-19,18003,Roytec Trading Co LLC,Roytec Trading Co LLC,L365,EPSON,CLAIMING,10.00AM,02.00PM,CLAIMING,,,,,,,,,,,,
SHIJO,10-Mar-19,17993,Jabal Arafat,Jabal Arafat,L382,EPSON,CLAIMING,02.00PM,03.00PM,CLAIMING,,,,,,,,,,,,
SHIJO,10-Mar-19,17893,Starworld  Stationary,Starworld  Stationary,L382 ,EPSON,CLAIMING,03.00PM,05.00PM,CLAIMING,,,,,,,,,,,,
SHIJO,11-Mar-19,18013,Bharath,Emirates Airlines, L365,EPSON,REPAIR,08.00AM,11.20AM,COMPLETED,,,,,,,,,,,,
SHIJO,11-Mar-19,17247,EVER COOL,EVER COOL,L-3060,EPSON,CLAIMING,11.20AM,1.20PM,CLAIMING,,,,,,,,,,,,
SHIJO,11-Mar-19,17255,Netsoft Computers LLC,Netsoft Computers LLC,LQ-2190,EPSON,CLAIMING,01.20 PM,05.00PM,CLAIMING,,,,,,,,,,,,
SHIJO,14-Mar-19,17817,cash customer,cash customer,L565 ,EPSON,REPAIR,08.00AM,10.20AM,COMPLETED,,,,,,,,,,,,
SHIJO,14-Mar-19,17829,Cash Customer,Cash Customer,L365 ,Epson,REPAIR,10.20AM,01.00PM,COMPLETED,,,,,,,,,,,,
SHIJO,14-Mar-19,17834,HBC PRINTER SUPPLIES,HBC PRINTER SUPPLIES,TM-U220B,EPSON,REPAIR,01.00PM,03.00PM,COMPLETED,,,,,,,,,,,,
SHIJO,14-Mar-19,17835,PROXY COMPUTERS,PROXY COMPUTERS,L565,EPSON,REPAIR,03.00PM,05.00PM,COMPLETED,,,,,,,,,,,,
SHIJO,17-Mar-19,17837,Al Suwaidi Computer Co LLC,Al Suwaidi Computer Co LLC,WF-7610DWF,EPSON,REPAIR,08.00AM,10.20AM,COMPLETED,,,,,,,,,,,,
SHIJO,17-Mar-19,17844,Dr. Nutrition,Dr. Nutrition,LQ-590II,Epson,REPAIR,10.20 AM,12.00PM,PARTS WAITING,TESTED,,,,,,,,,,,
SHIJO,17-Mar-19,17855,Apex Business Solutions FZE,Apex Business Solutions FZE,L805 ,EPSON,REPAIR,12.00PM,03.00PM,COMPLETED,,,,,,,,,,,,
SHIJO,17-Mar-19,17865,Blue Bell Computers ,Blue Bell Computers ,L850,EPSON,REPAIR,03.00PM,05.00PM,COMPLETED,,,,,,,,,,,,
SHIJO,18-Mar-19,18026,Navindar,Prompt computers,DS-860,Epson,REPAIR,08.00AM,10.00AM,TESTING,PARTS WAITING,,,,,,,,,,,
SHIJO,18-Mar-19,17817,cash customer,cash customer,L565 ,EPSON,REPAIR,10.00AM,12.30PM,COMPLETED,,,,,,,,,,,,
SHIJO,18-Mar-19,17993,Saleem,Saleem,L382,EPSON,REPAIR,12.30PM,02.30PM,COMPLETED,,,,,,,,,,,,
SHIJO,18-Mar-19,18003,Varghese,Varghese,L365,EPSON,REPAIR,02.30PM,05.00PM,COMPLETED,,,,,,,,,,,,
SHIJO,19-Mar-19,18013,Bharath,Bharath, L365,EPSON,REPAIR,08.00AM,10.00AM,Collected,,,,,,,,,,,,
SHIJO,19-Mar-19,17913,Blue Bell Computers ,Blue Bell Computers ,L805,Epson,CLAIMING,10.00AM,02.00PM,CLAIMING,,,,,,,,,,,,
SHIJO,19-Mar-19,17803,Mega Speed System LLC,Mega Speed System LLC,LQ690,EPSON,CLAIMING,02.00PM,05.00PM,CLAIMING,,,,,,,,,,,,
SHIJO,20-Mar-19,17868,"E-SOLUTIONS FZLC,DUBAI","E-SOLUTIONS FZLC,DUBAI",L-3060,EPSON,REPAIR,08.00AM,10.15AM,TESTED,,,,,,,,,,,,
SHIJO,20-Mar-19,17709,ASAD HUSSAIN ALI ,ASAD HUSSAIN ALI ,L4150,EPSON,REPAIR,10.15AM,12.15PM,Collected,,,,,,,,,,,,
SHIJO,20-Mar-19,17958,Unithra International,Unithra International,LQ-690,EPSON,REPAIR,12.15PM,02.00PM,COMPLETED,,,,,,,,,,,,
SHIJO,21-Mar-19,18038,Jayan,Cash Customer,L365,EPSON,REPAIR,02.00PM,03.00PM,Collected,,,,,,,,,,,,
SHIJO,21-Mar-19,18044,Sharad Kapoor,Cash Customer,L365,EPSON,REPAIR,03.00PM,05.00PM,COMPLETED,,,,,,,,,,,,
SHIJO,21-Mar-19,17865,Blue Bell Computers ,Blue Bell Computers ,L850,EPSON,REPAIR,08.00AM,12.00PM,Collected,,,,,,,,,,,,
SHIJO,21-Mar-19,17743,Connection Readymade Ajman,Connection Readymade Ajman,L565,EPSON,REPAIR,12.00PM,05.00PM,"printing not good, printhead needs to be changed",PARTS ORDERED,,,,,,,,,,,
SHIJO,24-Mar-19,17770,SPIDER COMPURTER TRADING LLC,SPIDER COMPURTER TRADING LLC,LQ-350,EPSON,REPAIR,08.00AM,10.20AM,not printing clealy,parts ordered,,,,,,,,,,,
SHIJO,24-Mar-19,18049,Emelyn Evan Francisco,Onyx Pharmacy,L382,EPSON,REPAIR,10.20AM,12.12PM,COMPLETED,,,,,,,,,,,,
SHIJO,24-Mar-19,17817,cash customer,cash customer,L565 ,EPSON,REPAIR,12.12PM,02.00PM,Collected,,,,,,,,,,,,
SHIJO,24-Mar-19,17829,Cash Customer,Cash Customer,L365 ,Epson,REPAIR,02.00PM,05.00PM,Collected,,,,,,,,,,,,
SHIJO,25-Mar-19,17834,HBC PRINTER SUPPLIES,HBC PRINTER SUPPLIES,TM-U220B,EPSON,REPAIR,08.00PM,12.00PM,"not working, out of warranty as more than 30000 pages printed",,,,,,,,,,,,
SHIJO,25-Mar-19,17835,PROXY COMPUTERS,PROXY COMPUTERS,L565,EPSON,REPAIR,12.00PM,02.00PM,Collected,,,,,,,,,,,,
SHIJO,25-Mar-19,17837,Al Suwaidi Computer Co LLC,Al Suwaidi Computer Co LLC,WF-7610DWF,EPSON,REPAIR,02.00PM,04.00PM,COMPLTED,,,,,,,,,,,,
SHIJO,25-Mar-19,17844,Dr. Nutrition,Dr. Nutrition,LQ-590II,Epson,REPAIR,04.00PM,05.00PM,PARTS WAITING,,,,,,,,,,,,
SHIJO,26-Mar-19,18060,IRSHAD,FUTURE TALENT TECHNOLOGY,L3050,EPSON,REPAIR,08.00AM,12.00PM,Collected,,,,,,,,,,,,
SHIJO,26-Mar-19,17167,TASHEEL RAS AL KHOR,TASHEEL RAS AL KHOR,LQ350,EPSON,CLAIMING,12.00PM,02.00PM,CLAIMING,,,,,,,,,,,,
SHIJO,26-Mar-19,6356,Mega Speed System LLC,Mega Speed System LLC,L1300,EPSON,CLAIMING,02.00PM,03.00PM,CLAIMING,,,,,,,,,,,,
SHIJO,26-Mar-19,17193,Armur Welding,Armur Welding,lq350,EPSON,REPAIR,03.00PM,05.00PM,TESTED,PARTS WAITING,,,,,,,,,,,
SHIJO,27-Mar-19,18063,KASTEN TECHNICAL SERVICE,KASTEN TECHNICAL SERVICE,L3060,EPSON,REPAIR,08.00AM,10.00AM,TETSED,,,,,,,,,,,,
SHIJO,27-Mar-19,,INHOUSE,INHOUSE,,RACK1,SERVICE PARTS ,10.00AM,05.00PM,SERVICE PARTS CHECKING,RACK 1,,,,,,,,,,,
SHIJO,28-Mar-19,,INHOUSE,INHOUSE,,RACK2,SERVICE PARTS ,08.00AM,05.00PM,SERVICE PARTS CHECKING,RACK2,,,,,,,,,,,
SHIJO,31-Mar-19,,INHOUSE,INHOUSE,,RACK1/2,SERVICE PARTS ,08.00AM,03.50PM,SERVICE PARTS CHECKING,MENTION IN EXECEL,,,,,,,,,,,
SHIJO,31-Mar-19,18069,Zandra,First Impression ,L1800,EPSON,REPAIR,03.50PM,05.00PM,TESTING,,,,,,,,,,,,
SHIJO,31-Mar-19,,FLORA,FLORA,,LG,REPAIR,05.00PM,06.45PM,,,,,,,DERIA,,,,,,
SHIJO,01-Apr-19,18069,Zandra,First Impression ,L1800,EPSON,REPAIR,08.00AM,02.00PM,INKLEAK,Send the quote,,,,,,,,,,,
SHIJO,01-Apr-19,17844,Dr. Nutrition,Dr. Nutrition,LQ 590,EPSON,REPAIR,02.00PM,05.00PM,PARTS WAITING,,,,,,,,,,,,
SHIJO,02-Apr-19,17844,Dr. Nutrition,Dr. Nutrition,LQ 590,EPSON,REPAIR,08.00AM,10.00AM,PARTS REPLACE,TESTED,INFORMED CUSTOMER,,,,,,,,,,
SHIJO,02-Apr-19,17844,Dr. Nutrition,Dr. Nutrition,LQ 590,EPSON,CLAIMING,10.00AM,12.00AM,CLAIMING,,,,,,,,,,,,
SHIJO,02-Apr-19,17941,CATS Computers,Mohammed,L6190,EPSON,CLAIMING,12.00AM,02.00PM,CLAIMING,,,,,,,,,,,,
SHIJO,02-Apr-19,18026,PROMPT COMPUTERS,KRISHNA,DS-860,EPSON,REPAIR,02.00PM,04.00PM,PARTS REPLACE,TESTED,INFORMED CUSTOMER,,,,,,,,,,
SHIJO,02-Apr-19,18026,PROMPT COMPUTERS,KRISHNA,DS-860,EPSON,CLAIMING,04.00PM,05.10PM,CLAIMING,,,,,,,,,,,,
SHIJO,03-Apr-19,18080,"Unitra International
",Subeer,LQ-690,EPSON,REPAIR,08.00AM,09.00AM,PARTS REQUEST,TESTING,TRACTER ASSY,,,,,,,,,,
SHIJO,03-Apr-19,,WARE HOUSE UNIT,BHAVESH,IT UNITS,,,09.00AM,03.00PM,STOCK CHECKING,,,,,,,,,,,,
SHIJO,03-Apr-19,18080,"Unitra International
",Subeer,LQ-690,EPSON,REPAIR,03.00PM,05.00PM,PARTS GETED ,TESTING,TRACTER ASSY,,,,,,,,,,
SHIJO,04-Apr-19,18080,"Unitra International
",Subeer,LQ-690,EPSON,REPAIR,08.00AM,10.00AM,PARTS CHANGED,TESTED,,,,,,,,,,,
SHIJO,04-Apr-19,18080,"Unitra International
",Subeer,LQ-690,EPSON,CLAIMING,10.00AM,11.00AM,CLAIMING,,,,,,,,,,,,
SHIJO,04-Apr-19,18083,SANJU,cash customer,FX-2190,EPSON,REPAIR,11.00AM,05.00PM,TESTING,NOT WELL PRINTING,,,,,,,,,,,
